source_root_id,target_root_id,predicted_score,rank
720575940631542646,720575940621454256,0.6,4
720575940622844424,720575940627389639,0.6,10
720575940622297855,720575940637506281,0.6,6
720575940612072677,720575940628097423,0.6,6
720575940628818682,720575940628169219,0.6,2
720575940635837029,720575940621333696,0.6,5
720575940621865569,720575940619526198,0.6,2
720575940634894432,720575940627141378,0.6,3
720575940620480182,720575940611374434,0.6,10
720575940622143273,720575940618514043,0.6,4
720575940622386056,720575940632139603,0.6,7
720575940626088835,720575940623468691,0.6,1
720575940617600468,720575940629962063,0.6,3
720575940640017717,720575940619318321,0.6,10
720575940641551349,720575940613900178,0.6,5
720575940628599237,720575940619854795,0.6,2
720575940631441464,720575940629337418,0.6,7
720575940612122978,720575940629044329,0.6,4
720575940639501621,720575940618522433,0.6,1
720575940632357187,720575940628856836,0.6,7
720575940619048315,720575940622577546,0.6,6
720575940608214281,720575940613363119,0.6,10
720575940613017818,720575940628955189,0.6,10
720575940613017818,720575940609892818,0.6,9
720575940633229708,720575940613991731,0.6,5
720575940635644783,720575940626406933,0.6,7
720575940635642775,720575940612859122,0.6,3
720575940629518330,720575940622736266,0.6,4
720575940621048513,720575940619443694,0.6,3
720575940611235794,720575940625798244,0.6,5
720575940627629114,720575940630171407,0.6,8
720575940631710531,720575940607278345,0.6,7
720575940631529209,720575940626690960,0.6,6
720575940611741390,720575940619517233,0.6,9
720575940619186310,720575940622260458,0.6,10
720575940611640725,720575940623957173,0.6,1
720575940622844424,720575940633660386,0.6,9
720575940609274307,720575940622184388,0.6,7
720575940639647651,720575940617038278,0.6,7
720575940611573368,720575940636415599,0.6,5
720575940629160491,720575940605411040,0.6,6
720575940645180360,720575940626774827,0.6,4
720575940629649116,720575940639453555,0.6,6
720575940618363515,720575940627385877,0.6,9
720575940633202596,720575940645570071,0.6,2
720575940634997134,720575940632821059,0.6,2
720575940627088517,720575940605652140,0.6,7
720575940631261132,720575940621309349,0.6,10
720575940623635677,720575940620054125,0.6,9
720575940622844424,720575940614518690,0.6,8
720575940623999157,720575940624987143,0.6,3
720575940627233960,720575940613683181,0.6,4
720575940615611846,720575940620009270,0.6,2
720575940624304934,720575940630541356,0.6,5
720575940622981902,720575940621929641,0.6,1
720575940633229708,720575940608819780,0.6,6
720575940629160491,720575940625241843,0.6,5
720575940620651174,720575940620202934,0.6,10
720575940625580572,720575940624717043,0.6,3
720575940621278401,720575940622574038,0.6,8
720575940628375803,720575940626622595,0.6,9
720575940624020521,720575940622475647,0.6,7
720575940625701680,720575940630651510,0.6,2
720575940623560435,720575940628389450,0.6,9
720575940628692841,720575940655109537,0.6,9
720575940605068576,720575940621166625,0.6,10
720575940623635677,720575940614817064,0.6,10
720575940625451853,720575940626083356,0.6,3
720575940618990928,720575940627309297,0.6,3
720575940624343989,720575940627427850,0.6,5
720575940639204661,720575940627790991,0.6,10
720575940614211759,720575940618669853,0.6,9
720575940627472729,720575940650550006,0.6,4
720575940621546066,720575940621677761,0.6,7
720575940610978929,720575940626425034,0.6,5
720575940610978929,720575940629457936,0.6,4
720575940652670966,720575940639235135,0.6,10
720575940635386303,720575940613689640,0.6,3
720575940628208384,720575940639617651,0.6,6
720575940628208384,720575940628404977,0.6,5
720575940622099638,720575940634793407,0.6,8
720575940619453318,720575940614593292,0.6,6
720575940645640558,720575940632413651,0.6,6
720575940625663980,720575940640589656,0.6,9
720575940637511743,720575940617843541,0.6,6
720575940632066834,720575940635513524,0.6,2
720575940612433901,720575940607706325,0.6,9
720575940612433901,720575940613393637,0.6,8
720575940622069718,720575940629743609,0.6,3
720575940626019405,720575940635727796,0.6,1
720575940610388210,720575940632107335,0.6,9
720575940636744846,720575940622135932,0.6,7
720575940614208664,720575940612862131,0.6,8
720575940631423941,720575940623018253,0.6,5
720575940639469390,720575940618077953,0.6,6
720575940639297408,720575940614684822,0.6,9
720575940640820443,720575940660347777,0.6,7
720575940631021220,720575940638164864,0.6,8
720575940631021220,720575940615032495,0.6,7
720575940631101999,720575940637652702,0.6,5
720575940632898273,720575940622692101,0.6,8
720575940629140732,720575940631659461,0.6,5
720575940617865190,720575940624020323,0.6,5
720575940631642216,720575940636177515,0.6,3
720575940632247823,720575940621218324,0.6,1
720575940625785406,720575940620282304,0.6,10
720575940645949550,720575940614948350,0.6,7
720575940610419395,720575940629436971,0.6,3
720575940630992727,720575940620032336,0.6,7
720575940630193146,720575940613688743,0.6,10
720575940620719380,720575940633201223,0.6,5
720575940614881366,720575940632960813,0.6,9
720575940616064546,720575940630979128,0.6,7
720575940615942978,720575940618628165,0.6,9
720575940633021338,720575940612699761,0.6,3
720575940633021338,720575940637052900,0.6,2
720575940620918256,720575940631593041,0.6,9
720575940627259155,720575940641702864,0.6,6
720575940626869403,720575940623381286,0.6,5
720575940627951503,720575940645570100,0.6,9
720575940629549312,720575940620722091,0.6,6
720575940625214990,720575940641226448,0.6,6
720575940624261384,720575940628971779,0.6,4
720575940638890355,720575940626094350,0.6,10
720575940621103495,720575940631978071,0.6,2
720575940620668948,720575940640438643,0.6,2
720575940637163438,720575940605703089,0.6,9
720575940611611490,720575940631724306,0.6,6
720575940632535972,720575940644710600,0.6,6
720575940619816246,720575940632460881,0.6,7
720575940623147016,720575940624305643,0.6,2
720575940628970481,720575940625503792,0.6,8
720575940623535398,720575940628672043,0.6,10
720575940646209059,720575940605940000,0.6,10
720575940641713824,720575940633676479,0.6,7
720575940612433901,720575940644276896,0.6,10
720575940618340253,720575940629894850,0.6,8
720575940624359241,720575940608920388,0.6,8
720575940618209117,720575940629995386,0.6,3
720575940610289250,720575940619611096,0.6,4
720575940627044870,720575940637318116,0.6,6
720575940612305506,720575940610514478,0.6,8
720575940619816246,720575940639918243,0.6,6
720575940618925435,720575940627153694,0.6,2
720575940623524819,720575940622441087,0.6,6
720575940621769204,720575940626941785,0.6,7
720575940605345568,720575940630435319,0.6,9
720575940621546066,720575940631845583,0.6,6
720575940627095738,720575940627074429,0.6,7
720575940635140709,720575940626321470,0.6,8
720575940628090249,720575940660410241,0.6,4
720575940616743436,720575940630659522,0.6,4
720575940639831101,720575940629287106,0.6,7
720575940612509337,720575940624883384,0.6,10
720575940618685248,720575940618939886,0.6,5
720575940633220679,720575940617136214,0.6,8
720575940616012322,720575940614605730,0.6,9
720575940616012322,720575940623858675,0.6,8
720575940645106711,720575940626315541,0.6,10
720575940630586874,720575940629226058,0.6,3
720575940628621316,720575940615623867,0.6,2
720575940621050759,720575940629351424,0.6,8
720575940609488738,720575940609298780,0.6,7
720575940625721118,720575940640825688,0.6,7
720575940629502991,720575940645129524,0.6,3
720575940630244507,720575940625874920,0.6,8
720575940630244507,720575940627153767,0.6,7
720575940615124222,720575940641169536,0.6,5
720575940629760335,720575940621195290,0.6,1
720575940621483504,720575940616300230,0.6,7
720575940638647459,720575940621339686,0.6,5
720575940626511557,720575940615985989,0.6,2
720575940623756585,720575940632689475,0.6,5
720575940629180419,720575940625522224,0.6,10
720575940632906055,720575940623041549,0.6,4
720575940633322833,720575940628540904,0.6,2
720575940647883316,720575940603391404,0.6,9
720575940614012134,720575940613804259,0.6,3
720575940635630308,720575940642615515,0.6,7
720575940618041830,720575940621541542,0.6,6
720575940615111611,720575940636605296,0.6,6
720575940620452544,720575940628645831,0.6,6
720575940632213924,720575940624931530,0.6,8
720575940630311132,720575940621511441,0.6,9
720575940618906072,720575940627287890,0.6,8
720575940636726094,720575940619971755,0.6,9
720575940637954357,720575940609627403,0.6,4
720575940623213773,720575940611250126,0.6,5
720575940625098727,720575940613593571,0.6,3
720575940627782543,720575940634896736,0.6,6
720575940621898264,720575940613605273,0.6,9
720575940622620184,720575940622238934,0.6,7
720575940607822002,720575940633789011,0.6,4
720575940621085678,720575940630545433,0.6,5
720575940628623872,720575940612196581,0.6,4
720575940615717526,720575940608958403,0.6,4
720575940606257598,720575940626064316,0.6,9
720575940621483504,720575940615020182,0.6,6
720575940639917400,720575940611352538,0.6,9
720575940630504279,720575940631153465,0.6,5
720575940625510275,720575940622591446,0.6,7
720575940617012934,720575940637329754,0.6,10
720575940627341699,720575940628431222,0.6,5
720575940623635338,720575940617025821,0.6,3
720575940634440473,720575940622260830,0.6,7
720575940622063913,720575940626540743,0.6,8
720575940652902646,720575940617619293,0.6,7
720575940632015427,720575940613759766,0.6,3
720575940625937338,720575940625785406,0.6,5
720575940632526500,720575940613720239,0.6,10
720575940622671180,720575940621041573,0.6,6
720575940647770500,720575940622900248,0.6,4
720575940640820443,720575940633765284,0.6,6
720575940636378334,720575940635457431,0.6,4
720575940624440649,720575940623664664,0.6,8
720575940618272797,720575940654841505,0.6,8
720575940638912344,720575940628023685,0.6,2
720575940626529448,720575940610199781,0.6,5
720575940638195290,720575940625843998,0.6,5
720575940623725104,720575940631099091,0.6,8
720575940629105001,720575940604814252,0.6,5
720575940613141210,720575940628072573,0.6,5
720575940623919689,720575940626784868,0.6,5
720575940632095299,720575940615013939,0.6,7
720575940632095299,720575940628199684,0.6,6
720575940610329464,720575940628933380,0.6,9
720575940610329464,720575940629769669,0.6,8
720575940628970481,720575940627752585,0.6,9
720575940629242386,720575940629586929,0.6,10
720575940623520041,720575940626040324,0.6,10
720575940618272797,720575940631541356,0.6,9
720575940630675756,720575940621622637,0.6,3
720575940628370119,720575940603077600,0.6,6
720575940639054158,720575940609993284,0.6,6
720575940617582475,720575940605804990,0.6,6
720575940617582475,720575940605607392,0.6,5
720575940617949789,720575940605238048,0.6,4
720575940637841897,720575940629090048,0.6,10
720575940626466864,720575940620235796,0.6,4
720575940613640429,720575940628717420,0.6,8
720575940621483504,720575940629646583,0.6,8
720575940617421110,720575940629881644,0.6,7
720575940617421110,720575940622259396,0.6,6
720575940632014284,720575940630191447,0.6,6
720575940628730128,720575940621294768,0.6,7
720575940622767053,720575940616522726,0.6,8
720575940617678471,720575940625878861,0.6,3
720575940629344335,720575940630864847,0.6,8
720575940615004456,720575940612321194,0.6,8
720575940627533854,720575940619840728,0.6,5
720575940631189445,720575940626985817,0.6,3
720575940631189445,720575940606521180,0.6,2
720575940617582475,720575940626322746,0.6,4
720575940630303287,720575940623049752,0.6,8
720575940628793768,720575940621701286,0.6,2
720575940626138378,720575940630980909,0.6,7
720575940650979830,720575940630516480,0.6,9
720575940615380530,720575940630274459,0.6,4
720575940657810561,720575940628916791,0.6,9
720575940636074863,720575940611587282,0.6,3
720575940630709719,720575940643573664,0.6,8
720575940616709593,720575940630007158,0.6,8
720575940616709593,720575940636313701,0.6,7
720575940616813947,720575940635179359,0.6,1
720575940611560238,720575940640834768,0.6,5
720575940630818242,720575940634348991,0.6,8
720575940614630722,720575940612780822,0.6,8
720575940623432682,720575940619416246,0.6,10
720575940629853015,720575940641278965,0.6,2
720575940616579378,720575940624515335,0.6,5
720575940629023740,720575940626813328,0.6,7
720575940625539260,720575940638900558,0.6,8
720575940620608853,720575940618752845,0.6,5
720575940619332987,720575940629368015,0.6,2
720575940614100127,720575940640723315,0.6,7
720575940637054835,720575940637019974,0.6,8
720575940629303934,720575940611569893,0.6,6
720575940628119147,720575940620305867,0.6,6
720575940618159833,720575940643270285,0.6,3
720575940653694881,720575940627264062,0.6,5
720575940630784298,720575940621336948,0.6,10
720575940633289111,720575940623368940,0.6,2
720575940632975699,720575940615411423,0.6,5
720575940610460514,720575940612856434,0.6,4
720575940632817047,720575940632190023,0.6,10
720575940606362912,720575940621611302,0.6,10
720575940624085501,720575940637949503,0.6,4
720575940621771246,720575940646385518,0.6,2
720575940626794314,720575940626006200,0.6,1
720575940620427247,720575940604887986,0.6,6
720575940645728132,720575940637329124,0.6,3
720575940622624234,720575940623824106,0.6,1
720575940621488225,720575940640905936,0.6,6
720575940607858377,720575940635534231,0.6,2
720575940631072337,720575940621238107,0.6,6
720575940631785283,720575940628125339,0.6,4
720575940626353701,720575940616265670,0.6,3
720575940628912390,720575940623446860,0.6,7
720575940626463869,720575940624366315,0.6,4
720575940620608853,720575940640735440,0.6,6
720575940622061667,720575940627100232,0.6,6
720575940619728262,720575940622227453,0.6,9
720575940626817822,720575940614808386,0.6,5
720575940626273479,720575940610493486,0.6,9
720575940620052464,720575940628332994,0.6,2
720575940645578532,720575940613296613,0.6,7
720575940637862726,720575940611463010,0.6,10
720575940625424906,720575940625050686,0.6,6
720575940621645933,720575940611674232,0.6,3
720575940622485887,720575940627585045,0.6,5
720575940640654141,720575940627682069,0.6,4
720575940628813800,720575940611049678,0.6,6
720575940625809789,720575940628719592,0.6,8
720575940626860047,720575940622268186,0.6,7
720575940619418929,720575940618674203,0.6,4
720575940645511732,720575940621192875,0.6,9
720575940620526512,720575940629015239,0.6,7
720575940629150261,720575940615044469,0.6,10
720575940628656683,720575940627569920,0.6,2
720575940630141431,720575940614639015,0.6,10
720575940626978746,720575940622337776,0.6,6
720575940644129224,720575940631369078,0.6,6
720575940612449203,720575940623354348,0.6,4
720575940620591787,720575940624166141,0.6,6
720575940628586728,720575940630937871,0.6,6
720575940627800849,720575940633008952,0.6,9
720575940619498801,720575940616921245,0.6,3
720575940609209948,720575940622330582,0.6,6
720575940628731048,720575940622307731,0.6,4
720575940628731048,720575940635014807,0.6,3
720575940630971196,720575940632816927,0.6,4
720575940619799601,720575940615921474,0.6,7
720575940625060110,720575940627619687,0.6,3
720575940620275220,720575940639196644,0.6,6
720575940628864505,720575940625673959,0.6,9
720575940620135047,720575940621183841,0.6,6
720575940632572753,720575940604887986,0.6,8
720575940631463528,720575940612342770,0.6,5
720575940624183591,720575940615177099,0.6,7
720575940630121020,720575940620172760,0.6,8
720575940631047249,720575940632798177,0.6,9
720575940616882757,720575940609979610,0.6,7
720575940628970481,720575940627487619,0.6,10
720575940628795413,720575940622473292,0.6,8
720575940622674646,720575940623268877,0.6,7
720575940612304994,720575940633207777,0.6,8
720575940632186936,720575940620971201,0.6,10
720575940631639627,720575940633854816,0.6,6
720575940631639627,720575940619571915,0.6,5
720575940632572753,720575940620360769,0.6,7
720575940630947602,720575940626051514,0.6,10
720575940612896113,720575940644308503,0.6,10
720575940628953210,720575940621972009,0.6,9
720575940632146340,720575940631999685,0.6,5
720575940624359241,720575940647949108,0.6,9
720575940628334159,720575940607569417,0.6,8
720575940624989703,720575940635043738,0.6,6
720575940617334758,720575940625067312,0.6,7
720575940611378274,720575940612211240,0.6,4
720575940634746337,720575940625682725,0.6,9
720575940613496729,720575940616951109,0.6,5
720575940631657047,720575940611642773,0.6,7
720575940627111623,720575940625478296,0.6,5
720575940613086998,720575940621368155,0.6,3
720575940624297278,720575940621280545,0.6,5
720575940644555168,720575940634310099,0.6,4
720575940607894985,720575940642773284,0.6,8
720575940645728132,720575940626863107,0.6,4
720575940633664156,720575940637066462,0.6,9
720575940629005059,720575940632707129,0.6,10
720575940630634809,720575940619044097,0.6,1
720575940624031946,720575940620718552,0.6,9
720575940630582779,720575940634356124,0.6,2
720575940622288054,720575940617636923,0.6,4
720575940622773375,720575940634843031,0.6,6
720575940626943491,720575940624113993,0.6,6
720575940640118205,720575940629379402,0.6,9
720575940623464925,720575940628810756,0.6,10
720575940619583099,720575940635419327,0.6,4
720575940639759219,720575940629961219,0.6,4
720575940629314682,720575940633135697,0.6,9
720575940619238710,720575940628165019,0.6,8
720575940640118205,720575940608242818,0.6,8
720575940622628632,720575940633668435,0.6,5
720575940622897357,720575940627500042,0.6,4
720575940631248940,720575940624941244,0.6,8
720575940627265043,720575940612503146,0.6,6
720575940622735069,720575940625380739,0.6,6
720575940620933067,720575940624837453,0.6,8
720575940628482054,720575940610941816,0.6,10
720575940630114079,720575940621021278,0.6,6
720575940617745620,720575940632186699,0.6,9
720575940634238309,720575940619048533,0.6,9
720575940621800795,720575940627146756,0.6,10
720575940621800795,720575940622212161,0.6,9
720575940609729289,720575940619548799,0.6,10
720575940620203629,720575940633959251,0.6,4
720575940629418110,720575940623276168,0.6,10
720575940622199593,720575940631812549,0.6,5
720575940620451008,720575940628429318,0.6,6
720575940622927541,720575940620677893,0.6,7
720575940636627056,720575940620597333,0.6,8
720575940615193651,720575940616252172,0.6,6
720575940636885615,720575940623928071,0.6,1
720575940636741231,720575940625704231,0.6,8
720575940620934023,720575940624177917,0.6,6
720575940646619171,720575940607714505,0.6,8
720575940613569005,720575940626342402,0.6,7
720575940617955028,720575940613538223,0.6,9
720575940640439411,720575940610692142,0.6,1
720575940645578532,720575940640235904,0.6,9
720575940645578532,720575940624971341,0.6,8
720575940613154730,720575940630292606,0.6,10
720575940621306032,720575940615943313,0.6,7
720575940621306032,720575940618038651,0.6,6
720575940623543309,720575940627709956,0.6,9
720575940611560238,720575940628072264,0.6,4
720575940634623386,720575940631497078,0.6,2
720575940633292236,720575940635856229,0.6,6
720575940624654570,720575940609012548,0.6,8
720575940631884818,720575940627370664,0.6,3
720575940619694512,720575940629158897,0.6,3
720575940631322472,720575940628069501,0.6,6
720575940631470893,720575940625295339,0.6,4
720575940641318645,720575940628455171,0.6,3
720575940633200524,720575940628138769,0.6,8
720575940639697752,720575940636941925,0.6,9
720575940610388434,720575940605291650,0.6,7
720575940630583863,720575940635863032,0.6,5
720575940612318869,720575940631822866,0.6,7
720575940612318869,720575940623089690,0.6,6
720575940618293720,720575940615263298,0.6,9
720575940636109687,720575940611502968,0.6,5
720575940634076897,720575940605255042,0.6,8
720575940626273479,720575940616237201,0.6,8
720575940628321271,720575940630057258,0.6,9
720575940622855849,720575940639851171,0.6,3
720575940627908969,720575940627660135,0.6,6
720575940631815844,720575940608713993,0.6,7
720575940635187098,720575940629872899,0.6,3
720575940637060270,720575940627015320,0.6,7
720575940630169499,720575940623214776,0.6,4
720575940618293720,720575940602858464,0.6,10
720575940625129037,720575940628391250,0.6,10
720575940618306009,720575940628931856,0.6,5
720575940638671421,720575940626005287,0.6,5
720575940620031680,720575940633668435,0.6,2
720575940622476876,720575940641011664,0.6,6
720575940632903085,720575940623421951,0.6,7
720575940620600929,720575940631585055,0.6,9
720575940615129762,720575940614752395,0.6,6
720575940629986295,720575940632380812,0.6,5
720575940637246554,720575940626967614,0.6,9
720575940623403900,720575940641045120,0.6,4
720575940640321853,720575940629047025,0.6,5
720575940629959698,720575940646461219,0.6,5
720575940622040742,720575940634199708,0.6,6
720575940620573516,720575940616599874,0.6,5
720575940618035037,720575940611457230,0.6,8
720575940628266066,720575940630391490,0.6,2
720575940614337703,720575940627466127,0.6,4
720575940614337703,720575940635390821,0.6,3
720575940645475095,720575940629513478,0.6,7
720575940640176472,720575940633883022,0.6,3
720575940640176472,720575940631821911,0.6,2
720575940617993607,720575940624247787,0.6,7
720575940627248509,720575940624511049,0.6,4
720575940629253361,720575940640690264,0.6,1
720575940636536756,720575940632267112,0.6,8
720575940617725051,720575940624392373,0.6,3
720575940630612280,720575940611905177,0.6,2
720575940629928058,720575940604909246,0.6,8
720575940614417314,720575940613784223,0.6,6
720575940618594333,720575940638259290,0.6,3
720575940611816290,720575940626289021,0.6,5
720575940622899494,720575940648476281,0.6,10
720575940616497214,720575940623783431,0.6,10
720575940625489764,720575940619369688,0.6,4
720575940634843031,720575940607110857,0.6,7
720575940610106834,720575940626441003,0.6,10
720575940612053221,720575940637948288,0.6,4
720575940612053221,720575940633888608,0.6,3
720575940635564896,720575940625917821,0.6,9
720575940627661913,720575940626524362,0.6,3
720575940627932420,720575940631174351,0.6,6
720575940635870143,720575940622238708,0.6,10
720575940643931296,720575940627006104,0.6,2
720575940640785267,720575940640802163,0.6,9
720575940618286420,720575940607878345,0.6,10
720575940640962688,720575940625286473,0.6,8
720575940630474553,720575940635817464,0.6,10
720575940616632891,720575940626229706,0.6,5
720575940616632891,720575940613787390,0.6,4
720575940620927472,720575940624347177,0.6,4
720575940622329491,720575940611621166,0.6,7
720575940622767484,720575940634367224,0.6,6
720575940625489241,720575940604470188,0.6,8
720575940618026821,720575940624605734,0.6,2
720575940630474553,720575940619797126,0.6,9
720575940620655713,720575940624671724,0.6,9
720575940617993607,720575940630246364,0.6,6
720575940621843888,720575940615644277,0.6,2
720575940614356264,720575940628404977,0.6,10
720575940612574887,720575940630139386,0.6,4
720575940641772277,720575940612446869,0.6,4
720575940616811265,720575940628743752,0.6,3
720575940627286153,720575940618713157,0.6,5
720575940627286153,720575940618212057,0.6,4
720575940618353492,720575940627930011,0.6,4
720575940643689928,720575940620764692,0.6,6
720575940635079193,720575940622863850,0.6,4
720575940607438805,720575940632815315,0.6,8
720575940636303728,720575940624992295,0.6,4
720575940630979804,720575940624010679,0.6,10
720575940616825062,720575940623813523,0.6,6
720575940624037815,720575940638164864,0.6,7
720575940625442306,720575940611403226,0.6,6
720575940632311823,720575940620599646,0.6,5
720575940642478024,720575940612357618,0.6,10
720575940624515786,720575940644531764,0.6,7
720575940622346921,720575940620934023,0.6,5
720575940631453032,720575940612403882,0.6,7
720575940625732042,720575940619134493,0.6,10
720575940604892640,720575940624867721,0.6,6
720575940605244960,720575940631563148,0.6,5
720575940636496247,720575940633859435,0.6,8
720575940636496247,720575940630641143,0.6,7
720575940620655713,720575940614391347,0.6,8
720575940631204623,720575940621399472,0.6,9
720575940619511345,720575940643467886,0.6,7
720575940618744610,720575940628858640,0.6,1
720575940615444882,720575940637954886,0.6,5
720575940637171045,720575940618666142,0.6,10
720575940627904133,720575940624569085,0.6,9
720575940623482070,720575940618159249,0.6,7
720575940624028647,720575940627976936,0.6,10
720575940607438805,720575940627378476,0.6,7
720575940623790947,720575940625362952,0.6,5
720575940639209461,720575940626968305,0.6,7
720575940631676115,720575940621107136,0.6,8
720575940628012548,720575940629053227,0.6,6
720575940619711537,720575940618769345,0.6,4
720575940623699725,720575940618951508,0.6,6
720575940639753013,720575940639172585,0.6,7
720575940624000659,720575940638437860,0.6,9
720575940638389301,720575940616197819,0.6,4
720575940625087527,720575940631474243,0.6,4
720575940618314048,720575940643696676,0.6,4
720575940619658111,720575940631038208,0.6,7
720575940617172002,720575940617278109,0.6,1
720575940607210370,720575940645938286,0.6,5
720575940620305246,720575940630859577,0.6,7
720575940607557315,720575940633104992,0.6,6
720575940635611060,720575940611475698,0.6,9
720575940625703434,720575940620708109,0.6,8
720575940617067314,720575940634489952,0.6,1
720575940619298865,720575940624661031,0.6,2
720575940622245127,720575940632522848,0.6,9
720575940613439090,720575940610426026,0.6,9
720575940624138247,720575940632591315,0.6,4
720575940635651184,720575940622014758,0.6,10
720575940618168038,720575940623324621,0.6,5
720575940622949846,720575940634171060,0.6,3
720575940618161181,720575940636614030,0.6,3
720575940632805602,720575940634201195,0.6,5
720575940613606250,720575940625313881,0.6,5
720575940615167919,720575940628410750,0.6,9
720575940645010286,720575940627743577,0.6,9
720575940621058074,720575940613523685,0.6,3
720575940611154786,720575940633146303,0.6,1
720575940627318147,720575940637516685,0.6,7
720575940622702889,720575940609025628,0.6,8
720575940628162888,720575940636160112,0.6,4
720575940618300465,720575940626019197,0.6,10
720575940622907350,720575940630209603,0.6,2
720575940646554659,720575940632674003,0.6,4
720575940639508814,720575940635422871,0.6,4
720575940636165483,720575940608958403,0.6,8
720575940636165483,720575940647085876,0.6,7
720575940636165483,720575940621048486,0.6,6
720575940639282621,720575940639149033,0.6,2
720575940632001607,720575940630038743,0.6,3
720575940615584671,720575940623204339,0.6,6
720575940613168534,720575940636310414,0.6,9
720575940634182355,720575940620021231,0.6,2
720575940622659798,720575940619804209,0.6,9
720575940634843031,720575940627101059,0.6,6
720575940628849404,720575940621687278,0.6,1
720575940615945794,720575940628731140,0.6,1
720575940632300973,720575940622044139,0.6,10
720575940623100906,720575940621542765,0.6,4
720575940610729113,720575940637809374,0.6,5
720575940628821992,720575940641079797,0.6,3
720575940660044417,720575940632371426,0.6,9
720575940612319658,720575940607726857,0.6,2
720575940620782318,720575940615600543,0.6,1
720575940621413926,720575940630247418,0.6,4
720575940644726728,720575940614226915,0.6,3
720575940640548992,720575940639075398,0.6,4
720575940625165897,720575940641489141,0.6,3
720575940624283945,720575940627629598,0.6,4
720575940632735710,720575940606319206,0.6,9
720575940616616075,720575940618765528,0.6,5
720575940609555907,720575940631424719,0.6,5
720575940618723531,720575940620867254,0.6,7
720575940628821992,720575940660514945,0.6,2
720575940621057217,720575940626819347,0.6,6
720575940617706457,720575940616020748,0.6,8
720575940617706457,720575940639144774,0.6,7
720575940631843343,720575940630937851,0.6,4
720575940624174323,720575940621196459,0.6,5
720575940625952400,720575940637052590,0.6,8
720575940618591557,720575940627924746,0.6,7
720575940643763656,720575940622260485,0.6,3
720575940643763656,720575940618773917,0.6,2
720575940631965763,720575940636587444,0.6,7
720575940636021611,720575940629482225,0.6,4
720575940622606867,720575940641876955,0.6,8
720575940604435061,720575940610709038,0.6,5
720575940654830753,720575940623345077,0.6,4
720575940609799778,720575940622487557,0.6,6
720575940640425635,720575940631354572,0.6,5
720575940609686741,720575940618539348,0.6,6
720575940640662899,720575940638125646,0.6,6
720575940616974941,720575940616780683,0.6,9
720575940631636035,720575940606332629,0.6,9
720575940620105630,720575940626192132,0.6,7
720575940629482993,720575940632046659,0.6,10
720575940619404155,720575940612645234,0.6,4
720575940627030409,720575940629373968,0.6,4
720575940611867629,720575940612859122,0.6,10
720575940626398666,720575940608425227,0.6,4
720575940626398666,720575940612487118,0.6,3
720575940622199990,720575940603552736,0.6,4
720575940613732514,720575940622332236,0.6,5
720575940613732514,720575940629839619,0.6,4
720575940630553484,720575940634257890,0.6,7
720575940625748825,720575940623377802,0.6,7
720575940614500392,720575940644520983,0.6,5
720575940627760394,720575940633006381,0.6,7
720575940635592032,720575940632913965,0.6,5
720575940631732536,720575940638231861,0.6,7
720575940623381941,720575940613268709,0.6,9
720575940642024181,720575940619706827,0.6,2
720575940621852874,720575940634756203,0.6,4
720575940636483252,720575940632928593,0.6,2
720575940624899367,720575940623222441,0.6,6
720575940622932438,720575940621385893,0.6,9
720575940627082236,720575940626933009,0.6,4
720575940644893896,720575940635621783,0.6,2
720575940635176334,720575940630182526,0.6,2
720575940627912847,720575940624625040,0.6,4
720575940621548370,720575940631544618,0.6,5
720575940632961567,720575940618531585,0.6,7
720575940615141270,720575940609158724,0.6,7
720575940614213347,720575940607988146,0.6,9
720575940635066798,720575940629482225,0.6,9
720575940619329414,720575940624019128,0.6,8
720575940627934204,720575940629484647,0.6,10
720575940645548852,720575940611446425,0.6,4
720575940653506550,720575940627507697,0.6,9
720575940626814666,720575940632237220,0.6,9
720575940632604828,720575940628324507,0.6,10
720575940621682102,720575940624524326,0.6,6
720575940622262493,720575940606567125,0.6,10
720575940631039695,720575940639962496,0.6,1
720575940611749233,720575940629192704,0.6,5
720575940618399417,720575940610082514,0.6,7
720575940621625349,720575940612692633,0.6,2
720575940633755044,720575940644466711,0.6,5
720575940619229761,720575940618469725,0.6,7
720575940613733794,720575940639148009,0.6,8
720575940631247431,720575940629859115,0.6,5
720575940614792810,720575940612920999,0.6,7
720575940633394830,720575940623828999,0.6,7
720575940637723008,720575940633176204,0.6,5
720575940612433901,720575940617918347,0.6,7
720575940614454870,720575940629370844,0.6,7
720575940623657354,720575940612684822,0.6,10
720575940635960462,720575940624870663,0.6,7
720575940627978152,720575940614357811,0.6,8
720575940619977944,720575940611030746,0.6,4
720575940659970177,720575940606868681,0.6,4
720575940630467319,720575940620877147,0.6,9
720575940643466912,720575940630908876,0.6,9
720575940623641482,720575940659637889,0.6,6
720575940614826386,720575940616891253,0.6,7
720575940616982614,720575940635296760,0.6,4
720575940615912916,720575940626579075,0.6,10
720575940625278820,720575940606598089,0.6,6
720575940612723626,720575940630829586,0.6,5
720575940614428670,720575940620654433,0.6,5
720575940626568906,720575940616720434,0.6,7
720575940628356369,720575940636339563,0.6,10
720575940628448359,720575940639658880,0.6,9
720575940622589892,720575940611246810,0.6,9
720575940622478349,720575940637755507,0.6,7
720575940609929540,720575940612426714,0.6,5
